1,  0.400000006,           1.
2,           0.,           1.
3,           0.,       0.4375
4,  0.321922362,  0.319392979
5,           0.,         0.25
6,  0.177594975,   0.17595461
7,         0.25,           0.
8,  0.446428567,           0.
9,           3.,           0.
10,           3.,  0.400000006
11,           3.,           1.
12,  0.300000012,           1.
13,  0.200000003,           1.
14,  0.100000001,           1.
15,           0.,      0.90625
16,           0.,       0.8125
17,           0.,      0.71875
18,           0.,        0.625
19,           0.,      0.53125
20, 0.0696419775,  0.417932093
21,  0.141930133,  0.395187497
22,  0.221939981,  0.365460128
23,  0.341730058,  0.447888732
24,  0.355321288,  0.561766148
25,  0.367019743,  0.671968639
26,  0.378176868,  0.781419158
27,  0.389175385,  0.890781164
28,           0.,      0.34375
29, 0.0490569547,  0.245139584
30, 0.0962064117,  0.230747327
31,  0.139615044,  0.207382828
32,     0.239813,  0.237876356
33,  0.208349451,  0.138168395
34,  0.231191203, 0.0951347873
35,  0.245252728, 0.0484881401
36,  0.348214298,           0.
37,  0.422557235, 0.0670680851
38,  0.396908462,  0.137674093
39,  0.366444945,  0.217571363
40,  0.544642866,           0.
41,  0.642857134,           0.
42,  0.741071403,           0.
43,  0.839285731,           0.
44,       0.9375,           0.
45,   1.03571427,           0.
46,   1.13392854,           0.
47,   1.23214281,           0.
48,   1.33035719,           0.
49,   1.42857146,           0.
50,   1.52678573,           0.
51,        1.625,           0.
52,   1.72321427,           0.
53,   1.82142854,           0.
54,   1.91964281,           0.
55,   2.01785707,           0.
56,   2.11607146,           0.
57,   2.21428561,           0.
58,       2.3125,           0.
59,   2.41071439,           0.
60,   2.50892854,           0.
61,   2.60714293,           0.
62,   2.70535707,           0.
63,   2.80357146,           0.
64,   2.90178561,           0.
65,           3.,  0.100000001
66,           3.,  0.200000003
67,           3.,  0.300000012
68,   2.89813995,  0.397706389
69,    2.7963407,  0.395460814
70,   2.69457054,  0.393237561
71,   2.59281564,  0.391026497
72,   2.49106932,  0.388822407
73,   2.38932848,   0.38662219
74,   2.28759003,  0.384423971
75,     2.185853,  0.382226765
76,   2.08411646,  0.380029976
77,   1.98238003,  0.377833366
78,   1.88064373,  0.375636876
79,   1.77890754,  0.373440355
80,   1.67717135,  0.371243834
81,    1.5754354,  0.369047135
82,   1.47369969,  0.366850019
83,   1.37196457,  0.364651799
84,   1.27023101,   0.36245054
85,   1.16850114,  0.360241354
86,   1.06677985,  0.358011901
87,  0.965078533,  0.355733156
88,  0.863409758,  0.353342474
89,  0.761730492,  0.350709796
90,  0.659739017,  0.347542822
91,  0.556328297,   0.34313795
92,  0.448049188,  0.335777283
